sale_id;date;time;store_id;store_type;zone;surface;hypermarche;specialty_brands;open_time_int;open_to_clients_hours;open_days;foot_traffic_by_hour;daily_foot_traffic;nb_employees;employee_id;employee_profile;monthly_salary;anciennete_mois;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;favorite_brand;has_loyalty_card;customer_profile;loyalty_points_used;loyalty_points_earned;product_id;brand;category;model;color;size;price_sold;base_price;is_best_seller;total_discount_applied;discount_applied_profile;discount_value_fidelity;ajust_value_magasin;discount_val_month;%economise;hyper;open_time;year_month;CA_month
V6846155006;2024-02-03;09:32;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0010;M;37;New Balance;True;fidèle_marque;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V4424023934;2024-02-12;09:12;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0198;F;49;;True;sneakerhead;0;13;P035;New Balance;Basketball;Zoom;Pink;37;135,45;135,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V4424023934;2024-02-12;09:12;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0198;F;49;;True;sneakerhead;0;13;G035;Tee-short;Tee-short;Tee-short;None;M;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V2301127686;2024-02-15;14:16;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0278;F;42;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V7599411700;2024-02-10;13:43;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0207;M;54;;True;chasseur_de_promos;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V4619521266;2024-02-19;13:56;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0134;M;49;;False;chasseur_de_promos;0;0;P037;New Balance;Running;Elite;Premium Black;41;97,45;114,45;False;17,0;17;0;5,0;0,0;14,9;;;2024-02;23197,829999999998
V5206126959;2024-02-23;18:49;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0282;M;48;;False;sneakerhead;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V6916975683;2024-02-06;09:49;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0110;F;43;;False;chasseur_de_promos;0;0;P037;New Balance;Running;Elite;Premium Black;41;97,28;114,45;False;17,17;0;0;5,0;17,17;15,0;;;2024-02;23197,829999999998
V1319482725;2024-02-10;09:25;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0079;M;38;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V4503665833;2024-02-08;16:47;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0159;M;33;;True;chasseur_de_promos;10;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;58,75;59,75;True;1,0;0;1;5,0;0,0;1,7;;;2024-02;23197,829999999998
V4503665833;2024-02-08;16:47;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0159;M;33;;True;chasseur_de_promos;10;5;G030;Lacets;Lacets;Lacets;None;L;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V4762747734;2024-02-24;09:30;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0265;F;39;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V6452901185;2024-02-23;13:07;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0222;M;49;;True;chasseur_de_promos;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V4136413190;2024-02-17;13:45;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0043;F;60;;True;impulsif;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V4136413190;2024-02-17;13:45;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0043;F;60;;True;impulsif;0;5;G030;Lunettes;Lunettes;Lunettes;None;L;20,0;20,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V4136413190;2024-02-17;13:45;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0043;F;60;;True;impulsif;0;5;G030;Echarpe;Echarpe;Echarpe;None;L;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V1697386499;2024-02-28;15:47;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0134;M;49;;False;chasseur_de_promos;0;0;P040;New Balance;Running;Air;Deep Purple;43;145,95;145,95;False;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V8548439648;2024-02-19;18:32;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0059;F;39;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V8548439648;2024-02-19;18:32;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0059;F;39;;False;impulsif;0;0;G030;Tee-short;Tee-short;Tee-short;None;M;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V9521726615;2024-02-20;12:37;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0257;M;38;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V3148079659;2024-02-13;15:51;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0187;F;39;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V4002488785;2024-02-07;12:11;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0187;F;39;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;56,55;59,75;True;3,2;0;0;5,0;3,2;5,4;;;2024-02;23197,829999999998
V9400096152;2024-02-08;13:05;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0185;M;30;;False;impulsif;0;0;P031;New Balance;Casual;Flex;Brown Bear;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V5625091346;2024-02-20;17:46;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0235;F;45;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V4569293277;2024-02-27;17:30;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0298;F;22;;True;chasseur_de_promos;0;13;P035;New Balance;Basketball;Zoom;Pink;37;135,45;135,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V3327103961;2024-02-12;09:38;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0045;M;38;;False;sneakerhead;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V2652965675;2024-02-08;17:55;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0110;F;43;;False;chasseur_de_promos;0;0;P034;New Balance;Basketball;Zoom;Premium Black;39;166,95;166,95;False;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V2652965675;2024-02-08;17:55;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0110;F;43;;False;chasseur_de_promos;0;0;G034;Bonnet;Bonnet;Bonnet;None;L;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V2652965675;2024-02-08;17:55;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0110;F;43;;False;chasseur_de_promos;0;0;G034;Lacets;Lacets;Lacets;None;S;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V7599713582;2024-02-14;18:27;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0287;F;47;;True;impulsif;20;11;P037;New Balance;Running;Elite;Premium Black;41;112,45;114,45;False;2,0;0;2;5,0;0,0;1,7;;;2024-02;23197,829999999998
V8580393989;2024-02-01;12:32;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0026;M;50;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V6697730522;2024-02-02;17:34;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0118;F;25;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V5030342736;2024-02-22;11:29;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0203;M;33;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V5030342736;2024-02-22;11:29;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0203;M;33;;False;impulsif;0;0;G030;Tee-short;Tee-short;Tee-short;None;XS;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V9585780834;2024-02-25;11:42;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0270;M;34;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V8278961059;2024-02-23;18:20;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0057;M;46;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V7867819944;2024-02-19;13:06;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0148;M;36;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V2843791584;2024-02-12;13:45;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0233;F;33;;True;sneakerhead;0;13;P035;New Balance;Basketball;Zoom;Pink;37;135,45;135,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V2843791584;2024-02-12;13:45;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0233;F;33;;True;sneakerhead;0;13;G035;Tee-short;Tee-short;Tee-short;None;M;20,0;20,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V2879940381;2024-02-13;18:32;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0290;M;37;;True;impulsif;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V8059670165;2024-02-07;15:06;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0182;M;68;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V8059670165;2024-02-07;15:06;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0182;M;68;;True;sneakerhead;0;5;G030;Lacets;Lacets;Lacets;None;S;20,0;20,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V4722784222;2024-02-05;13:10;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0217;M;34;;True;chasseur_de_promos;20;13;P035;New Balance;Basketball;Zoom;Pink;37;133,45;135,45;False;2,0;0;2;5,0;0,0;1,5;;;2024-02;23197,829999999998
V4633871565;2024-02-13;12:17;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0101;M;29;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V4633871565;2024-02-13;12:17;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0101;M;29;;True;sneakerhead;0;5;G030;Bonnet;Bonnet;Bonnet;None;XL;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V9169661756;2024-02-12;10:29;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0205;F;53;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V9169661756;2024-02-12;10:29;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0205;F;53;;True;sneakerhead;0;5;G030;Tee-short;Tee-short;Tee-short;None;S;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V9169661756;2024-02-12;10:29;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0205;F;53;;True;sneakerhead;0;5;G030;Lacets;Lacets;Lacets;None;S;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V2246354538;2024-02-09;13:32;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0240;M;25;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V2592588330;2024-02-12;18:48;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0144;M;37;;True;chasseur_de_promos;0;11;P037;New Balance;Running;Elite;Premium Black;41;114,45;114,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V2592588330;2024-02-12;18:48;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0144;M;37;;True;chasseur_de_promos;0;11;G037;Tee-short;Tee-short;Tee-short;None;L;20,0;20,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V4943753596;2024-02-23;09:38;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0105;M;37;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;42,75;59,75;True;17,0;17;0;5,0;0,0;28,5;;;2024-02;23197,829999999998
V4943753596;2024-02-23;09:38;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0105;M;37;;True;sneakerhead;0;5;G030;Tee-short;Tee-short;Tee-short;None;L;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-02;23197,829999999998
V4465509134;2024-02-07;14:07;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0243;F;49;;True;impulsif;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V7039146530;2024-02-14;10:43;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0143;F;40;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V4788357802;2024-02-08;17:56;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0108;F;39;New Balance;False;fidèle_marque;0;0;P010;New Balance;Running;Flex;Red Blood;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V5578473819;2024-02-28;13:05;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0220;M;42;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-02;23197,829999999998
V1423777575;2024-02-12;10:08;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0015;F;34;New Balance;True;fidèle_marque;0;12;P034;New Balance;Basketball;Zoom;Premium Black;39;125,20999999999998;166,95;False;41,74;0;0;5,0;41,74;25,0;;;2024-02;23197,829999999998
V9385262301;2024-03-15;14:52;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0047;M;62;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V8323888757;2024-03-12;15:17;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0028;M;35;;False;impulsif;0;0;P035;New Balance;Basketball;Zoom;Pink;37;94,82;135,45;False;40,63;0;0;5,0;40,63;30,0;;;2024-03;28533,0
V8323888757;2024-03-12;15:17;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0028;M;35;;False;impulsif;0;0;G035;Lunettes;Lunettes;Lunettes;None;XL;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V7664231155;2024-03-05;16:06;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0197;F;29;;True;chasseur_de_promos;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V4803366176;2024-03-16;11:39;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0233;F;33;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V3808980184;2024-03-14;11:33;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0154;M;45;;True;chasseur_de_promos;20;14;P040;New Balance;Running;Air;Deep Purple;43;143,95;145,95;False;2,0;0;2;5,0;0,0;1,4;;;2024-03;28533,0
V3808980184;2024-03-14;11:33;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0154;M;45;;True;chasseur_de_promos;20;14;G040;Tee-short;Tee-short;Tee-short;None;S;20,0;20,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V3808980184;2024-03-14;11:33;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0154;M;45;;True;chasseur_de_promos;20;14;G040;Lunettes;Lunettes;Lunettes;None;XS;40,0;40,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V7270408045;2024-03-09;15:35;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0135;M;40;;True;impulsif;0;16;P034;New Balance;Basketball;Zoom;Premium Black;39;166,95;166,95;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V6715336697;2024-03-22;10:33;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0005;F;28;;True;chasseur_de_promos;0;16;P034;New Balance;Basketball;Zoom;Premium Black;39;166,95;166,95;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V6715336697;2024-03-22;10:33;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0005;F;28;;True;chasseur_de_promos;0;16;G034;Tee-short;Tee-short;Tee-short;None;XL;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V4037679825;2024-03-12;11:27;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0061;M;42;;False;sneakerhead;0;0;P010;New Balance;Running;Flex;Red Blood;42;129,25;152,25;False;23,0;23;0;5,0;0,0;15,1;;;2024-03;28533,0
V6238780956;2024-03-04;18:57;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0198;F;49;;True;sneakerhead;10;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;58,75;59,75;True;1,0;0;1;5,0;0,0;1,7;;;2024-03;28533,0
