sale_id;date;time;store_id;employee_id;customer_id;article_count;sale_total_ht;sale_total_ttc;sale_total_discount;product_1_id;product_1_kind;product_1_brand;product_1_model;product_1_is_best_seller;product_1_price_ht;product_1_base_price;product_1_total_discount_applied;product_1_special_offer_discount;product_1_discount_value_fidelity;product_1_discount_val_month;product_1_pct_economise;product_2_id;product_2_kind;product_2_brand;product_2_model;product_2_is_best_seller;product_2_price_ht;product_2_base_price;product_2_total_discount_applied;product_2_special_offer_discount;product_2_discount_value_fidelity;product_2_discount_val_month;product_2_pct_economise;product_3_id;product_3_kind;product_3_brand;product_3_model;product_3_is_best_seller;product_3_price_ht;product_3_base_price;product_3_total_discount_applied;product_3_special_offer_discount;product_3_discount_value_fidelity;product_3_discount_val_month;product_3_pct_economise;product_4_id;product_4_kind;product_4_brand;product_4_model;product_4_is_best_seller;product_4_price_ht;product_4_base_price;product_4_total_discount_applied;product_4_special_offer_discount;product_4_discount_value_fidelity;product_4_discount_val_month;product_4_pct_economise
V006579;2024-04-11;15:23;S03;E0017;C0153;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006580;2024-04-05;17:44;S03;E0018;C0218;2;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;A003;accessory;Accessoire;Sac de sport;false;33,33;40;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006581;2024-04-16;12:32;S03;E0017;C0086;1;;;0;P052;shoe;New Balance;Zoom;false;61,67;74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006582;2024-04-08;17:58;S03;E0018;C0232;2;;;0;P055;shoe;New Balance;Pro;false;115,83;139;0;0;0;0;0;A007;accessory;Accessoire;Chaussettes;false;25;30;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006583;2024-04-05;13:28;S03;E0017;C0211;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006584;2024-04-29;16:47;S03;E0017;C0182;3;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;A008;accessory;Accessoire;Tee-shirt;false;16,67;20;0;0;0;0;0;A008;accessory;Accessoire;Tee-shirt;false;16,67;20;0;0;0;0;0;;;;;;;;;;;;
V006585;2024-04-09;16:32;S03;E0016;C0121;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006586;2024-04-12;17:40;S03;E0017;C0081;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006587;2024-04-10;10:49;S03;E0015;C0154;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006588;2024-04-24;13:55;S03;E0018;C0125;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006589;2024-04-05;11:59;S03;E0014;C0066;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006590;2024-04-04;12:22;S03;E0014;C0019;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006591;2024-04-18;14:07;S03;E0015;C0047;1;;;0;P002;shoe;New Balance;Pro;false;95;114;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006592;2024-04-30;12:21;S03;E0015;C0124;2;;;20,9;P046;shoe;New Balance;Elite;false;74,25;110;20,9;0;20,9;0;19;P050;shoe;New Balance;Max;false;132,5;159;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006593;2024-04-25;11:12;S03;E0016;C0087;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006594;2024-04-29;10:24;S03;E0018;C0050;2;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;A005;accessory;Accessoire;Lacets;false;20,83;25;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006595;2024-04-09;17:04;S03;E0017;C0121;1;;;7,2;P064;shoe;New Balance;Air;false;114;144;7,2;0;0;7,2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006596;2024-04-04;12:27;S03;E0017;C0019;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006597;2024-04-09;12:09;S03;E0017;C0170;1;;;0;P052;shoe;New Balance;Zoom;false;61,67;74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006598;2024-04-04;14:02;S03;E0018;C0184;2;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;A004;accessory;Accessoire;Tee-shirt;false;12,5;15;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006599;2024-04-01;11:18;S03;E0018;C0026;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006600;2024-04-03;10:33;S03;E0016;C0195;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006601;2024-04-15;16:47;S03;E0018;C0066;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006602;2024-04-04;10:15;S03;E0014;C0092;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006603;2024-05-29;12:12;S03;E0017;C0002;1;;;0;P005;shoe;New Balance;Flex;false;66,67;80;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006604;2024-05-31;10:04;S03;E0018;C0051;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006605;2024-05-20;10:32;S03;E0018;C0186;1;;;0;P050;shoe;New Balance;Max;false;132,5;159;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006606;2024-05-09;14:01;S03;E0018;C0063;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006607;2024-05-07;09:19;S03;E0016;C0110;1;;;11,4;P050;shoe;New Balance;Max;false;123;159;11,4;0;11,4;0;7,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006608;2024-05-08;14:09;S03;E0018;C0188;3;;;2,64;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;A007;accessory;Accessoire;Chaussettes;false;22,8;30;2,64;2,64;0;0;8,8;A005;accessory;Accessoire;Lacets;false;20,83;25;0;0;0;0;0;;;;;;;;;;;;
V006609;2024-05-28;17:15;S03;E0017;C0051;1;;;0;P052;shoe;New Balance;Zoom;false;61,67;74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006610;2024-05-20;14:22;S03;E0017;C0154;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006611;2024-05-09;15:59;S03;E0016;C0204;1;;;14,5;P048;shoe;New Balance;Max;false;212,08;269;14,5;0;14,5;0;5,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006612;2024-05-10;15:58;S03;E0017;C0186;1;;;0;P052;shoe;New Balance;Zoom;false;61,67;74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006613;2024-05-27;16:52;S03;E0018;C0206;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006614;2024-05-08;14:38;S03;E0015;C0247;1;;;0;P046;shoe;New Balance;Elite;false;91,67;110;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006615;2024-05-03;13:55;S03;E0018;C0167;1;;;13,45;P048;shoe;New Balance;Max;false;212,96;269;13,45;0;0;13,45;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006616;2024-05-02;09:40;S03;E0018;C0186;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006617;2024-05-30;10:10;S03;E0018;C0114;1;;;29,71;P019;shoe;New Balance;Max;true;118,34;171,72;29,71;29,71;0;0;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006618;2024-05-02;16:56;S03;E0015;C0056;1;;;0;P064;shoe;New Balance;Air;false;120;144;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006619;2024-05-13;09:35;S03;E0018;C0134;2;;;40,35;P048;shoe;New Balance;Max;false;190,54;269;40,35;0;0;40,35;15;A003;accessory;Accessoire;Sac de sport;false;33,33;40;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006620;2024-05-15;15:00;S03;E0018;C0035;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006621;2024-05-29;11:36;S03;E0018;C0047;2;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;A003;accessory;Accessoire;Sac de sport;false;33,33;40;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006622;2024-05-15;15:58;S03;E0015;C0124;1;;;0;P002;shoe;New Balance;Pro;false;95;114;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006623;2024-05-28;16:14;S03;E0018;C0173;3;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;A006;accessory;Accessoire;Bonnet;false;8,33;10;0;0;0;0;0;A002;accessory;Accessoire;Lacets;false;8,33;10;0;0;0;0;0;;;;;;;;;;;;
V006624;2024-05-02;10:29;S03;E0014;C0122;1;;;0;P064;shoe;New Balance;Air;false;120;144;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006625;2024-05-02;16:05;S03;E0015;C0081;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006626;2024-05-17;14:07;S03;E0018;C0018;1;;;5,15;P019;shoe;New Balance;Max;true;138,81;171,72;5,15;0;0;5,15;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006627;2024-05-01;16:02;S03;E0016;C0129;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006628;2024-05-30;17:28;S03;E0015;C0051;1;;;0;P005;shoe;New Balance;Flex;false;66,67;80;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006629;2024-05-22;15:24;S03;E0018;C0080;2;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;A006;accessory;Accessoire;Bonnet;false;8,33;10;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006630;2024-05-02;13:23;S03;E0014;C0026;1;;;12,3;P055;shoe;New Balance;Pro;false;105,58;139;12,3;0;12,3;0;8,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006631;2024-05-03;14:28;S03;E0015;C0169;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006632;2024-05-13;09:45;S03;E0017;C0172;2;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;A007;accessory;Accessoire;Chaussettes;false;25;30;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006633;2024-05-01;10:41;S03;E0017;C0019;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006634;2024-05-28;16:39;S03;E0016;C0074;1;;;0;P002;shoe;New Balance;Pro;false;95;114;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006635;2024-05-01;12:09;S03;E0015;C0247;1;;;26,9;P048;shoe;New Balance;Max;false;201,75;269;26,9;0;0;26,9;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006636;2024-05-01;12:33;S03;E0018;C0183;1;;;0;P002;shoe;New Balance;Pro;false;95;114;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006637;2024-05-08;15:48;S03;E0018;C0092;2;;;1,25;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;A005;accessory;Accessoire;Lacets;false;19,79;25;1,25;0;0;1,25;5;;;;;;;;;;;;;;;;;;;;;;;;
V006638;2024-05-03;10:46;S03;E0018;C0102;2;;;17,1;P002;shoe;New Balance;Pro;false;80,75;114;17,1;0;0;17,1;15;A006;accessory;Accessoire;Bonnet;false;8,33;10;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006639;2024-05-03;16:55;S03;E0017;C0247;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006640;2024-05-08;12:05;S03;E0018;C0025;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006641;2024-05-01;16:22;S03;E0015;C0160;1;;;0;P052;shoe;New Balance;Zoom;false;61,67;74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006642;2024-05-07;15:01;S03;E0017;C0152;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006643;2024-05-21;17:42;S03;E0016;C0220;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006644;2024-05-02;13:14;S03;E0018;C0234;1;;;0;P052;shoe;New Balance;Zoom;false;61,67;74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006645;2024-05-10;11:53;S03;E0018;C0182;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006646;2024-05-01;11:49;S03;E0017;C0066;1;;;15;P048;shoe;New Balance;Max;false;211,67;269;15;0;15;0;5,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006647;2024-05-02;14:55;S03;E0018;C0038;1;;;16,12;P052;shoe;New Balance;Zoom;false;48,23;74;16,12;8,72;0;7,4;21,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006648;2024-05-17;14:29;S03;E0018;C0208;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006649;2024-05-10;12:53;S03;E0016;C0114;2;;;17,79;P002;shoe;New Balance;Pro;false;81,42;114;16,3;16,3;0;0;14,3;A001;accessory;Accessoire;Lacets;false;7,09;10;1,49;1,49;0;0;14,9;;;;;;;;;;;;;;;;;;;;;;;;
V006650;2024-05-21;11:01;S03;E0018;C0157;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006651;2024-05-09;12:16;S03;E0017;C0140;1;;;0;P046;shoe;New Balance;Elite;false;91,67;110;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006652;2024-05-02;15:21;S03;E0017;C0204;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006653;2024-05-01;10:35;S03;E0015;C0032;1;;;0;P005;shoe;New Balance;Flex;false;66,67;80;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006654;2024-05-20;17:03;S03;E0014;C0238;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006655;2024-05-29;16:45;S03;E0016;C0069;1;;;11,1;P052;shoe;New Balance;Zoom;false;52,42;74;11,1;0;0;11,1;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006656;2024-05-21;17:14;S03;E0018;C0138;2;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;A003;accessory;Accessoire;Sac de sport;false;33,33;40;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006657;2024-05-15;09:44;S03;E0016;C0087;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006658;2024-05-13;17:40;S03;E0018;C0025;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006659;2024-05-03;14:31;S03;E0017;C0056;2;;;9,55;P052;shoe;New Balance;Zoom;false;53,71;74;9,55;9,55;0;0;12,91;A004;accessory;Accessoire;Tee-shirt;false;12,5;15;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006660;2024-05-30;14:06;S03;E0017;C0153;2;;;3;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;A007;accessory;Accessoire;Chaussettes;false;22,5;30;3;0;0;3;10;;;;;;;;;;;;;;;;;;;;;;;;
V006661;2024-05-10;17:45;S03;E0015;C0032;1;;;11,3;P055;shoe;New Balance;Pro;false;106,42;139;11,3;0;11,3;0;8,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006662;2024-05-17;12:07;S03;E0018;C0033;2;;;36,9;P048;shoe;New Balance;Max;false;193,42;269;36,9;0;36,9;0;13,72;A005;accessory;Accessoire;Lacets;false;20,83;25;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006663;2024-05-24;12:18;S03;E0018;C0138;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006664;2024-05-22;13:51;S03;E0018;C0016;1;;;23;P019;shoe;New Balance;Max;true;123,93;171,72;23;0;23;0;13,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006665;2024-05-15;17:29;S03;E0016;C0190;1;;;0;P046;shoe;New Balance;Elite;false;91,67;110;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006666;2024-05-09;11:35;S03;E0015;C0035;1;;;0;P064;shoe;New Balance;Air;false;120;144;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006667;2024-05-02;14:11;S03;E0017;C0056;1;;;0;P002;shoe;New Balance;Pro;false;95;114;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006668;2024-05-16;11:52;S03;E0018;C0018;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006669;2024-05-07;09:30;S03;E0015;C0147;1;;;0;P005;shoe;New Balance;Flex;false;66,67;80;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006670;2024-05-27;13:21;S03;E0017;C0003;2;;;0;P064;shoe;New Balance;Air;false;120;144;0;0;0;0;0;A007;accessory;Accessoire;Chaussettes;false;25;30;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006671;2024-05-09;17:33;S03;E0016;C0045;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006672;2024-05-27;13:39;S03;E0016;C0210;1;;;24,99;P046;shoe;New Balance;Elite;false;70,84;110;24,99;6,49;18,5;0;22,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006673;2024-05-21;14:00;S03;E0018;C0087;2;;;10,5;P046;shoe;New Balance;Elite;false;82,92;110;10,5;0;10,5;0;9,55;A004;accessory;Accessoire;Tee-shirt;false;12,5;15;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006674;2024-05-10;10:25;S03;E0014;C0017;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006675;2024-05-15;11:52;S03;E0018;C0034;3;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;A006;accessory;Accessoire;Bonnet;false;8,33;10;0;0;0;0;0;A008;accessory;Accessoire;Tee-shirt;false;16,67;20;0;0;0;0;0;;;;;;;;;;;;
V006676;2024-05-14;09:26;S03;E0018;C0113;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006677;2024-05-03;17:38;S03;E0018;C0161;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006678;2024-05-29;15:29;S03;E0018;C0093;1;;;12,02;P019;shoe;New Balance;Max;true;133,08;171,72;12,02;0;0;12,02;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006679;2024-05-02;13:34;S03;E0015;C0211;1;;;0;P055;shoe;New Balance;Pro;false;115,83;139;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006680;2024-05-09;15:54;S03;E0017;C0213;1;;;47,69;P019;shoe;New Balance;Max;true;103,36;171,72;47,69;17,69;30;0;27,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006681;2024-05-17;13:15;S03;E0015;C0222;1;;;8;P005;shoe;New Balance;Flex;false;60;80;8;0;0;8;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006682;2024-05-20;09:49;S03;E0016;C0195;1;;;12;P005;shoe;New Balance;Flex;false;56,67;80;12;0;0;12;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006683;2024-05-28;13:33;S03;E0015;C0232;2;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;A008;accessory;Accessoire;Tee-shirt;false;16,67;20;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006684;2024-05-16;17:36;S03;E0015;C0102;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006685;2024-05-01;11:25;S03;E0017;C0226;1;;;0;P002;shoe;New Balance;Pro;false;95;114;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006686;2024-05-15;13:18;S03;E0018;C0120;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006687;2024-05-16;11:54;S03;E0018;C0207;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006688;2024-05-20;17:22;S03;E0017;C0057;1;;;0;P046;shoe;New Balance;Elite;false;91,67;110;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006689;2024-05-09;12:57;S03;E0016;C0124;1;;;7,4;P052;shoe;New Balance;Zoom;false;55,5;74;7,4;0;0;7,4;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006690;2024-05-07;10:52;S03;E0018;C0094;2;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;A007;accessory;Accessoire;Chaussettes;false;25;30;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V006691;2024-05-15;14:13;S03;E0014;C0220;1;;;0;P046;shoe;New Balance;Elite;false;91,67;110;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006692;2024-05-13;15:18;S03;E0016;C0028;1;;;5,9;P064;shoe;New Balance;Air;false;115,08;144;5,9;5,9;0;0;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006693;2024-05-31;17:02;S03;E0015;C0027;1;;;20,88;P064;shoe;New Balance;Air;false;102,6;144;20,88;20,88;0;0;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006694;2024-05-14;14:22;S03;E0015;C0022;1;;;0;P005;shoe;New Balance;Flex;false;66,67;80;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006695;2024-05-30;14:02;S03;E0015;C0038;1;;;11,3;P064;shoe;New Balance;Air;false;110,58;144;11,3;0;11,3;0;7,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006696;2024-05-16;16:33;S03;E0014;C0063;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006697;2024-05-22;10:42;S03;E0016;C0124;1;;;0;P002;shoe;New Balance;Pro;false;95;114;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006698;2024-05-27;17:11;S03;E0014;C0140;1;;;0;P002;shoe;New Balance;Pro;false;95;114;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006699;2024-05-10;13:20;S03;E0015;C0017;1;;;0;P048;shoe;New Balance;Max;false;224,17;269;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006700;2024-05-28;11:01;S03;E0018;C0051;1;;;12,9;P019;shoe;New Balance;Max;true;132,35;171,72;12,9;0;12,9;0;7,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V006701;2024-05-01;17:40;S03;E0015;C0209;1;;;0;P019;shoe;New Balance;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
