sale_id;line_id;date;time;store_id;store_type;zone;surface;hyper;specialty_brands;open_time;open_to_clients_hours;open_days;foot_traffic_by_hour;daily_foot_traffic;nb_employees;employee_id;employee_profile;monthly_salary;anciennete_mois;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;favorite_brand;has_loyalty_card;customer_profile;loyalty_points_used;loyalty_points_earned;product_id;product_kind;brand;category;model;color;size;price_sold;tva_rate;price_ht;tva_amount;loyalty_discount_ttc;gross_price_ttc_before_loyalty;base_price;is_best_seller;total_discount_applied;special_offer_discount;discount_value_fidelity;ajust_value_magasin;discount_val_month;pct_economise;year_month;CA_month
V007501;L0009632;2024-08-28;17:10;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0017;Experimente;2981;72;2018-12-23;Sales;0,1;0,9;C0156;F;20;;true;chasseur_de_promos;0;22;A004;accessory;Accessoire;Lacets;Lacets;Classic Grey;L;16,96;0,2;14,13;2,83;0;16,96;20;false;3,04;3,04;0;0;0;15,2;2024-08;32444,22
V007502;L0009633;2024-08-31;16:07;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0019;Experimente;2930;72;2018-12-26;Sales;0,11;0,89;C0195;M;32;;true;chasseur_de_promos;0;13;P055;shoe;Jordans;Casual;Air;Brown Bear;45;132,48;0,2;110,4;22,08;0;132,48;156,6;true;24,12;24,12;0;0;0;15,4;2024-08;32444,22
V007503;L0009634;2024-08-02;10:44;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0183;M;66;;false;chasseur_de_promos;0;0;P029;shoe;New Balance;Running;Pro;Deep Blue;41;79;0,2;65,83;13,17;0;79;79;false;0;0;0;0;0;0;2024-08;32444,22
V007504;L0009635;2024-08-06;13:10;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0019;Experimente;2930;72;2018-12-26;Sales;0,11;0,89;C0074;F;16;Reebok;true;fidele_marque;0;15;P004;shoe;Reebok;Casual;Pro;Premium Black;44;159;0,2;132,5;26,5;0;159;159;false;0;0;0;0;0;0;2024-08;32444,22
V007505;L0009636;2024-08-10;16:59;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0017;Experimente;2981;72;2018-12-23;Sales;0,1;0,9;C0297;F;39;Reebok;true;fidele_marque;0;8;P005;shoe;Reebok;Trail;Air;White;32;82,19;0,2;68,49;13,7;0;82,19;85;false;2,81;2,81;0;0;0;3,31;2024-08;32444,22
V007506;L0009637;2024-08-28;14:35;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0017;Experimente;2981;72;2018-12-23;Sales;0,1;0,9;C0132;F;16;;true;sneakerhead;0;8;P075;shoe;New Balance;Trail;Zoom;Light Green;40;85,32;0,2;71,1;14,22;0;85,32;85,32;true;0;0;0;0;0;0;2024-08;32444,22
V007507;L0009638;2024-08-05;09:24;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0019;Experimente;2930;72;2018-12-26;Sales;0,11;0,89;C0350;F;24;Jordans;true;fidele_marque;0;7;P041;shoe;Jordans;Running;Zoom;Deep Purple;38;79;0,2;65,83;13,17;0;79;79;false;0;0;0;0;0;0;2024-08;32444,22
V007508;L0009639;2024-08-22;14:07;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0021;JeunePrometteur;2087;42;2021-06-23;Sales;0,18;0,82;C0371;F;25;;true;sneakerhead;0;23;P034;shoe;Jordans;Trail;Flex;Pink;40;150,12;0,2;125,1;25,02;0;150,12;150,12;true;0;0;0;0;0;0;2024-08;32444,22
V007508;L0009640;2024-08-22;14:07;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0021;JeunePrometteur;2087;42;2021-06-23;Sales;0,18;0,82;C0371;F;25;;true;sneakerhead;0;23;P082;shoe;Jordans;Casual;Air;Deep Blue;40;85;0,2;70,83;14,17;0;85;85;false;0;0;0;0;0;0;2024-08;32444,22
V007509;L0009641;2024-08-09;14:29;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0195;M;32;;true;chasseur_de_promos;0;7;P037;shoe;New Balance;Running;Pro;Light Green;42;79;0,2;65,83;13,17;0;79;79;false;0;0;0;0;0;0;2024-08;32444,22
V007510;L0009642;2024-08-08;10:28;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0019;Experimente;2930;72;2018-12-26;Sales;0,11;0,89;C0010;M;29;;false;impulsif;0;0;P004;shoe;Reebok;Casual;Pro;Premium Black;44;151,05;0,2;125,88;25,17;0;151,05;159;false;7,95;0;0;0;7,95;5;2024-08;32444,22
V007510;L0009643;2024-08-08;10:28;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0019;Experimente;2930;72;2018-12-26;Sales;0,11;0,89;C0010;M;29;;false;impulsif;0;0;A010;accessory;Accessoire;Casquette;Casquette;White;S;30;0,2;25;5;0;30;30;false;0;0;0;0;0;0;2024-08;32444,22
V007511;L0009644;2024-08-07;10:56;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0021;JeunePrometteur;2087;42;2021-06-23;Sales;0,18;0,82;C0194;F;25;Reebok;true;fidele_marque;0;11;P068;shoe;Reebok;Casual;Pro;White;41;110;0,2;91,67;18,33;0;110;110;false;0;0;0;0;0;0;2024-08;32444,22
V007512;L0009645;2024-08-17;14:48;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0017;Experimente;2981;72;2018-12-23;Sales;0,1;0,9;C0210;M;54;New Balance;true;fidele_marque;0;15;P016;shoe;New Balance;Running;Flex;Premium Black;42;159;0,2;132,5;26,5;0;159;159;false;0;0;0;0;0;0;2024-08;32444,22
V007513;L0009646;2024-08-15;11:48;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0362;F;45;;false;sneakerhead;0;0;P086;shoe;New Balance;Basketball;Flex;Deep Blue;32;37,8;0,2;31,5;6,3;0;37,8;37,8;true;0;0;0;0;0;0;2024-08;32444,22
V007513;L0009647;2024-08-15;11:48;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0362;F;45;;false;sneakerhead;0;0;A005;accessory;Accessoire;Casquette;Casquette;Deep Blue;S;30;0,2;25;5;0;30;30;false;0;0;0;0;0;0;2024-08;32444,22
V007514;L0009648;2024-08-31;12:32;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0017;Experimente;2981;72;2018-12-23;Sales;0,1;0,9;C0244;F;26;;false;chasseur_de_promos;0;0;P068;shoe;Reebok;Casual;Pro;White;41;110;0,2;91,67;18,33;0;110;110;false;0;0;0;0;0;0;2024-08;32444,22
V007515;L0009649;2024-08-12;13:07;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0021;JeunePrometteur;2087;42;2021-06-23;Sales;0,18;0,82;C0203;M;27;New Balance;true;fidele_marque;0;14;P031;shoe;New Balance;Trail;Max;Electric Blue;38;145;0,2;120,83;24,17;0;145;145;false;0;0;0;0;0;0;2024-08;32444,22
V007516;L0009650;2024-08-10;11:59;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0019;Experimente;2930;72;2018-12-26;Sales;0,11;0,89;C0322;M;38;New Balance;true;fidele_marque;0;25;P020;shoe;New Balance;Limited Edition;Zoom;Electric Blue;39;259;0,2;215,83;43,17;0;259;259;false;0;0;0;0;0;0;2024-08;32444,22
V007517;L0009651;2024-08-14;17:39;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0029;M;18;;true;sneakerhead;0;30;P080;shoe;Reebok;Limited Edition;Elite;Deep Blue;39;279,72;0,2;233,1;46,62;0;279,72;279,72;true;0;0;0;0;0;0;2024-08;32444,22
V007517;L0009652;2024-08-14;17:39;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0029;M;18;;true;sneakerhead;0;30;A006;accessory;Accessoire;Tee-shirt;Tee-shirt;Black;L;25;0,2;20,83;4,17;0;25;25;false;0;0;0;0;0;0;2024-08;32444,22
V007518;L0009653;2024-08-31;11:43;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0020;Experimente;2970;132;2013-12-09;Sales;0,1;0,9;C0204;M;32;;false;impulsif;0;0;P082;shoe;Jordans;Casual;Air;Deep Blue;40;85;0,2;70,83;14,17;0;85;85;false;0;0;0;0;0;0;2024-08;32444,22
V007518;L0009654;2024-08-31;11:43;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0020;Experimente;2970;132;2013-12-09;Sales;0,1;0,9;C0204;M;32;;false;impulsif;0;0;A002;accessory;Accessoire;Bonnet;Bonnet;Classic Grey;M;35;0,2;29,17;5,83;0;35;35;false;0;0;0;0;0;0;2024-08;32444,22
V007519;L0009655;2024-08-07;16:47;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0019;Experimente;2930;72;2018-12-26;Sales;0,11;0,89;C0098;F;16;;true;sneakerhead;0;17;P076;shoe;Jordans;Limited Edition;Zoom;Deep Blue;33;175;0,2;145,83;29,17;0;175;175;false;0;0;0;0;0;0;2024-08;32444,22
V007520;L0009656;2024-08-31;09:01;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0398;F;16;;true;sneakerhead;0;17;P076;shoe;Jordans;Limited Edition;Zoom;Deep Blue;33;175;0,2;145,83;29,17;0;175;175;false;0;0;0;0;0;0;2024-08;32444,22
V007521;L0009657;2024-08-27;09:32;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0021;JeunePrometteur;2087;42;2021-06-23;Sales;0,18;0,82;C0115;F;39;;true;sneakerhead;0;5;P012;shoe;Reebok;Training;Air;Black;31;58,32;0,2;48,6;9,72;0;58,32;58,32;true;0;0;0;0;0;0;2024-08;32444,22
V007522;L0009658;2024-08-01;17:10;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0021;JeunePrometteur;2087;42;2021-06-23;Sales;0,18;0,82;C0264;M;40;New Balance;true;fidele_marque;0;15;P016;shoe;New Balance;Running;Flex;Premium Black;42;159;0,2;132,5;26,5;0;159;159;false;0;0;0;0;0;0;2024-08;32444,22
V007523;L0009659;2024-08-10;17:22;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0021;JeunePrometteur;2087;42;2021-06-23;Sales;0,18;0,82;C0098;F;16;;true;sneakerhead;161;15;P008;shoe;Reebok;Training;Max;White;42;155,62;0,2;129,68;25,94;16,1;171,72;171,72;true;16,1;0;16,1;0;0;9,38;2024-08;32444,22
V007524;L0009660;2024-08-20;16:54;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0021;JeunePrometteur;2087;42;2021-06-23;Sales;0,18;0,82;C0055;F;25;New Balance;false;fidele_marque;0;0;P031;shoe;New Balance;Trail;Max;Electric Blue;38;130,5;0,2;108,75;21,75;0;130,5;145;false;14,5;0;0;0;14,5;10;2024-08;32444,22
V007525;L0009661;2024-08-22;15:18;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0017;Experimente;2981;72;2018-12-23;Sales;0,1;0,9;C0074;F;16;Reebok;true;fidele_marque;0;11;P068;shoe;Reebok;Casual;Pro;White;41;110;0,2;91,67;18,33;0;110;110;false;0;0;0;0;0;0;2024-08;32444,22
V007526;L0009662;2024-08-31;09:19;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0020;Experimente;2970;132;2013-12-09;Sales;0,1;0,9;C0130;M;58;;true;sneakerhead;0;13;P010;shoe;Reebok;Casual;Elite;Pink;33;134;0,2;111,67;22,33;0;134;134;false;0;0;0;0;0;0;2024-08;32444,22
V007527;L0009663;2024-08-21;12:41;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0021;JeunePrometteur;2087;42;2021-06-23;Sales;0,18;0,82;C0394;F;35;Jordans;true;fidele_marque;0;14;P007;shoe;Jordans;Training;Flex;Deep Blue;32;144;0,2;120;24;0;144;144;false;0;0;0;0;0;0;2024-08;32444,22
V007528;L0009664;2024-08-27;10:25;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0021;JeunePrometteur;2087;42;2021-06-23;Sales;0,18;0,82;C0335;F;29;Jordans;true;fidele_marque;0;8;P082;shoe;Jordans;Casual;Air;Deep Blue;40;85;0,2;70,83;14,17;0;85;85;false;0;0;0;0;0;0;2024-08;32444,22
V007529;L0009665;2024-08-14;14:20;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0151;F;16;New Balance;false;fidele_marque;0;0;P052;shoe;New Balance;Training;Pro;Electric Blue;45;159;0,2;132,5;26,5;0;159;159;false;0;0;0;0;0;0;2024-08;32444,22
V007530;L0009666;2024-08-23;15:34;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0020;Experimente;2970;132;2013-12-09;Sales;0,1;0,9;C0369;M;17;Reebok;true;fidele_marque;0;13;P017;shoe;Reebok;Running;Elite;Classic Grey;45;133,16;0,2;110,97;22,19;0;133,16;139;false;5,84;5,84;0;0;0;4,2;2024-08;32444,22
V007531;L0009667;2024-08-10;10:34;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0291;F;24;;true;sneakerhead;0;3;P086;shoe;New Balance;Basketball;Flex;Deep Blue;32;37,8;0,2;31,5;6,3;0;37,8;37,8;true;0;0;0;0;0;0;2024-08;32444,22
V007532;L0009668;2024-08-27;13:03;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0020;Experimente;2970;132;2013-12-09;Sales;0,1;0,9;C0034;M;24;;true;chasseur_de_promos;0;15;P017;shoe;Reebok;Running;Elite;Classic Grey;45;118,71;0,2;98,92;19,79;0;118,71;139;false;20,29;20,29;0;0;0;14,6;2024-08;32444,22
V007532;L0009669;2024-08-27;13:03;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0020;Experimente;2970;132;2013-12-09;Sales;0,1;0,9;C0034;M;24;;true;chasseur_de_promos;0;15;A011;accessory;Accessoire;Casquette;Casquette;White;L;33,63;0,2;28,03;5,6;0;33,63;40;false;6,37;4,37;0;0;2;15,92;2024-08;32444,22
V007533;L0009670;2024-08-31;14:25;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0021;JeunePrometteur;2087;42;2021-06-23;Sales;0,18;0,82;C0222;F;40;Jordans;true;fidele_marque;158;15;P035;shoe;Jordans;Casual;Elite;Red Blood;39;153,2;0,2;127,67;25,53;15,8;169;169;false;15,8;0;15,8;0;0;9,35;2024-08;32444,22
V007534;L0009671;2024-08-27;14:50;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0182;M;24;;true;sneakerhead;0;19;P054;shoe;Jordans;Trail;Air;Premium Black;37;178,2;0,2;148,5;29,7;0;178,2;178,2;true;0;0;0;0;0;0;2024-08;32444,22
V007534;L0009672;2024-08-27;14:50;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0182;M;24;;true;sneakerhead;0;19;A003;accessory;Accessoire;Sac de sport;Sac de sport;Classic Grey;L;15;0,2;12,5;2,5;0;15;15;false;0;0;0;0;0;0;2024-08;32444,22
V007535;L0009673;2024-08-01;15:18;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0017;Experimente;2981;72;2018-12-23;Sales;0,1;0,9;C0213;M;26;;true;sneakerhead;0;17;P054;shoe;Jordans;Trail;Air;Premium Black;37;178,2;0,2;148,5;29,7;0;178,2;178,2;true;0;0;0;0;0;0;2024-08;32444,22
V007536;L0009674;2024-08-27;14:16;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0019;Experimente;2930;72;2018-12-26;Sales;0,11;0,89;C0306;F;31;;true;sneakerhead;0;15;P076;shoe;Jordans;Limited Edition;Zoom;Deep Blue;33;157,5;0,2;131,25;26,25;0;157,5;175;false;17,5;0;0;0;17,5;10;2024-08;32444,22
V007537;L0009675;2024-08-10;09:52;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0019;Experimente;2930;72;2018-12-26;Sales;0,11;0,89;C0088;F;41;;true;sneakerhead;0;13;P035;shoe;Jordans;Casual;Elite;Red Blood;39;135,2;0,2;112,67;22,53;0;135,2;169;false;33,8;0;0;0;33,8;20;2024-08;32444,22
V007538;L0009676;2024-08-22;15:22;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0019;Experimente;2930;72;2018-12-26;Sales;0,11;0,89;C0310;F;38;New Balance;true;fidele_marque;0;11;P029;shoe;New Balance;Running;Pro;Deep Blue;41;79;0,2;65,83;13,17;0;79;79;false;0;0;0;0;0;0;2024-08;32444,22
V007538;L0009677;2024-08-22;15:22;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0019;Experimente;2930;72;2018-12-26;Sales;0,11;0,89;C0310;F;38;New Balance;true;fidele_marque;0;11;A011;accessory;Accessoire;Casquette;Casquette;White;L;40;0,2;33,33;6,67;0;40;40;false;0;0;0;0;0;0;2024-08;32444,22
V007539;L0009678;2024-08-08;12:36;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0392;F;38;;true;chasseur_de_promos;0;11;P045;shoe;Reebok;Training;Elite;Brown Bear;33;114;0,2;95;19;0;114;114;false;0;0;0;0;0;0;2024-08;32444,22
V007540;L0009679;2024-08-17;14:23;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0021;JeunePrometteur;2087;42;2021-06-23;Sales;0,18;0,82;C0209;M;16;;true;chasseur_de_promos;224;11;P034;shoe;Jordans;Trail;Flex;Pink;40;114,21;0,2;95,17;19,04;22,4;136,61;150,12;true;35,91;13,51;22,4;0;0;23,92;2024-08;32444,22
V007541;L0009680;2024-08-03;09:12;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0020;Experimente;2970;132;2013-12-09;Sales;0,1;0,9;C0329;F;33;Reebok;true;fidele_marque;0;27;P080;shoe;Reebok;Limited Edition;Elite;Deep Blue;39;279,72;0,2;233,1;46,62;0;279,72;279,72;true;0;0;0;0;0;0;2024-08;32444,22
V007542;L0009681;2024-08-26;14:04;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0017;Experimente;2981;72;2018-12-23;Sales;0,1;0,9;C0203;M;27;New Balance;true;fidele_marque;0;14;P031;shoe;New Balance;Trail;Max;Electric Blue;38;145;0,2;120,83;24,17;0;145;145;false;0;0;0;0;0;0;2024-08;32444,22
V007543;L0009682;2024-08-24;15:57;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0132;F;16;;true;sneakerhead;0;38;P087;shoe;New Balance;Limited Edition;Flex;Black;38;259;0,2;215,83;43,17;0;259;259;false;0;0;0;0;0;0;2024-08;32444,22
V007543;L0009683;2024-08-24;15:57;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0132;F;16;;true;sneakerhead;0;38;P031;shoe;New Balance;Trail;Max;Electric Blue;38;130,5;0,2;108,75;21,75;0;130,5;145;false;14,5;0;0;0;14,5;10;2024-08;32444,22
V007544;L0009684;2024-08-30;10:29;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0017;Experimente;2981;72;2018-12-23;Sales;0,1;0,9;C0343;M;48;Reebok;false;fidele_marque;0;0;P072;shoe;Reebok;Trail;Flex;Premium Black;41;165;0,2;137,5;27,5;0;165;165;false;0;0;0;0;0;0;2024-08;32444,22
V007545;L0009685;2024-08-13;16:31;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0189;F;37;;true;sneakerhead;0;17;P055;shoe;Jordans;Casual;Air;Brown Bear;45;156,6;0,2;130,5;26,1;0;156,6;156,6;true;0;0;0;0;0;0;2024-08;32444,22
V007545;L0009686;2024-08-13;16:31;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0189;F;37;;true;sneakerhead;0;17;A004;accessory;Accessoire;Lacets;Lacets;Classic Grey;L;18;0,2;15;3;0;18;20;false;2;0;0;0;2;10;2024-08;32444,22
V007546;L0009687;2024-08-23;09:24;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0020;Experimente;2970;132;2013-12-09;Sales;0,1;0,9;C0047;M;16;;true;sneakerhead;0;5;P012;shoe;Reebok;Training;Air;Black;31;58,32;0,2;48,6;9,72;0;58,32;58,32;true;0;0;0;0;0;0;2024-08;32444,22
V007547;L0009688;2024-08-20;13:47;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0019;Experimente;2930;72;2018-12-26;Sales;0,11;0,89;C0162;F;29;Reebok;true;fidele_marque;0;17;P008;shoe;Reebok;Training;Max;White;42;171,72;0,2;143,1;28,62;0;171,72;171,72;true;0;0;0;0;0;0;2024-08;32444,22
V007548;L0009689;2024-08-28;11:27;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0021;JeunePrometteur;2087;42;2021-06-23;Sales;0,18;0,82;C0412;M;54;Reebok;true;fidele_marque;0;8;P066;shoe;Reebok;Running;Elite;Black;43;85;0,2;70,83;14,17;0;85;85;false;0;0;0;0;0;0;2024-08;32444,22
V007549;L0009690;2024-08-20;16:57;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0019;Experimente;2930;72;2018-12-26;Sales;0,11;0,89;C0248;F;27;;true;sneakerhead;0;17;P008;shoe;Reebok;Training;Max;White;42;171,72;0,2;143,1;28,62;0;171,72;171,72;true;0;0;0;0;0;0;2024-08;32444,22
V007550;L0009691;2024-08-14;14:57;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0017;Experimente;2981;72;2018-12-23;Sales;0,1;0,9;C0254;F;42;;true;sneakerhead;0;17;P054;shoe;Jordans;Trail;Air;Premium Black;37;178,2;0,2;148,5;29,7;0;178,2;178,2;true;0;0;0;0;0;0;2024-08;32444,22
V007551;L0009692;2024-08-31;12:50;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0161;F;50;;false;sneakerhead;0;0;P087;shoe;New Balance;Limited Edition;Flex;Black;38;259;0,2;215,83;43,17;0;259;259;false;0;0;0;0;0;0;2024-08;32444,22
V007552;L0009693;2024-08-27;11:55;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0017;Experimente;2981;72;2018-12-23;Sales;0,1;0,9;C0363;F;46;;true;sneakerhead;0;5;P012;shoe;Reebok;Training;Air;Black;31;58,32;0,2;48,6;9,72;0;58,32;58,32;true;0;0;0;0;0;0;2024-08;32444,22
V007553;L0009694;2024-08-23;16:39;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0017;Experimente;2981;72;2018-12-23;Sales;0,1;0,9;C0078;F;65;;true;sneakerhead;0;7;P041;shoe;Jordans;Running;Zoom;Deep Purple;38;71,1;0,2;59,25;11,85;0;71,1;79;false;7,9;0;0;0;7,9;10;2024-08;32444,22
V007554;L0009695;2024-08-29;14:21;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0017;Experimente;2981;72;2018-12-23;Sales;0,1;0,9;C0083;F;22;;false;sneakerhead;0;0;P020;shoe;New Balance;Limited Edition;Zoom;Electric Blue;39;259;0,2;215,83;43,17;0;259;259;false;0;0;0;0;0;0;2024-08;32444,22
V007555;L0009696;2024-08-05;15:28;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0018;Experimente;2543;88;2017-08-02;Sales;0,11;0,89;C0308;M;31;Reebok;false;fidele_marque;0;0;P068;shoe;Reebok;Casual;Pro;White;41;110;0,2;91,67;18,33;0;110;110;false;0;0;0;0;0;0;2024-08;32444,22
V007556;L0009697;2024-08-16;10:51;S04;Standard;Centre-ville;103;non;Reebok|New Balance|Jordans;9;9h/18h;open 6/7;21;189;5;E0017;Experimente;2981;72;2018-12-23;Sales;0,1;0,9;C0392;F;38;;true;chasseur_de_promos;0;5;P058;shoe;Jordans;Trail;Elite;Sunny Yellow;31;57;0,2;47,5;9,5;0;57;60;false;3;0;0;0;3;5;2024-08;32444,22
