sale_id;date;time;store_id;employee_id;customer_id;article_count;sale_total_ht;sale_total_ttc;sale_total_discount;product_1_id;product_1_kind;product_1_brand;product_1_model;product_1_is_best_seller;product_1_price_ht;product_1_base_price;product_1_total_discount_applied;product_1_special_offer_discount;product_1_discount_value_fidelity;product_1_discount_val_month;product_1_pct_economise;product_2_id;product_2_kind;product_2_brand;product_2_model;product_2_is_best_seller;product_2_price_ht;product_2_base_price;product_2_total_discount_applied;product_2_special_offer_discount;product_2_discount_value_fidelity;product_2_discount_val_month;product_2_pct_economise;product_3_id;product_3_kind;product_3_brand;product_3_model;product_3_is_best_seller;product_3_price_ht;product_3_base_price;product_3_total_discount_applied;product_3_special_offer_discount;product_3_discount_value_fidelity;product_3_discount_val_month;product_3_pct_economise;product_4_id;product_4_kind;product_4_brand;product_4_model;product_4_is_best_seller;product_4_price_ht;product_4_base_price;product_4_total_discount_applied;product_4_special_offer_discount;product_4_discount_value_fidelity;product_4_discount_val_month;product_4_pct_economise
V008270;2024-11-09;15:01;S04;E0020;C0079;2;;;0;P020;shoe;New Balance;Zoom;false;215,83;259;0;0;0;0;0;A002;accessory;Accessoire;Bonnet;false;29,17;35;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V008271;2024-11-01;15:22;S04;E0020;C0361;1;;;0;P075;shoe;New Balance;Zoom;true;71,1;85,32;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008272;2024-11-28;12:38;S04;E0018;C0070;2;;;0,92;P080;shoe;Reebok;Elite;true;233,1;279,72;0;0;0;0;0;A008;accessory;Accessoire;Bonnet;false;15,9;20;0,92;0,92;0;0;4,6;;;;;;;;;;;;;;;;;;;;;;;;
V008273;2024-11-25;13:29;S04;E0019;C0296;2;;;0;P086;shoe;New Balance;Flex;true;31,5;37,8;0;0;0;0;0;A003;accessory;Accessoire;Sac de sport;false;12,5;15;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V008274;2024-11-30;12:58;S04;E0019;C0002;1;;;0;P028;shoe;Reebok;Air;false;136,67;164;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008275;2024-11-15;15:23;S04;E0019;C0291;2;;;0;P063;shoe;Reebok;Elite;false;132,5;159;0;0;0;0;0;P017;shoe;Reebok;Elite;false;115,83;139;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V008276;2024-11-09;09:29;S04;E0020;C0289;1;;;0;P055;shoe;Jordans;Air;true;130,5;156,6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008277;2024-11-27;14:51;S04;E0018;C0213;1;;;0;P086;shoe;New Balance;Flex;true;31,5;37,8;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008278;2024-11-20;15:27;S04;E0019;C0398;1;;;0;P087;shoe;New Balance;Flex;false;215,83;259;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008279;2024-11-25;11:22;S04;E0018;C0405;1;;;0;P008;shoe;Reebok;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008280;2024-11-04;09:56;S04;E0021;C0167;1;;;3,02;P086;shoe;New Balance;Flex;true;28,98;37,8;3,02;0;0;3,02;7,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008281;2024-11-23;13:58;S04;E0017;C0371;1;;;0;P086;shoe;New Balance;Flex;true;31,5;37,8;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008282;2024-11-15;12:56;S04;E0017;C0085;1;;;6;P058;shoe;Jordans;Elite;false;45;60;6;0;0;6;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008283;2024-11-16;14:13;S04;E0018;C0137;2;;;11,48;P012;shoe;Reebok;Air;true;48,6;58,32;0;0;0;0;0;P062;shoe;Reebok;Zoom;false;107,1;140;11,48;11,48;0;0;8,2;;;;;;;;;;;;;;;;;;;;;;;;
V008284;2024-11-12;12:56;S04;E0017;C0295;1;;;9,68;P012;shoe;Reebok;Air;true;40,53;58,32;9,68;9,68;0;0;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008285;2024-11-21;17:42;S04;E0020;C0310;1;;;11,85;P029;shoe;New Balance;Pro;false;55,96;79;11,85;0;0;11,85;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008286;2024-11-08;17:21;S04;E0017;C0315;1;;;0;P076;shoe;Jordans;Zoom;false;145,83;175;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008287;2024-11-30;15:44;S04;E0020;C0089;2;;;0;P082;shoe;Jordans;Air;false;70,83;85;0;0;0;0;0;A008;accessory;Accessoire;Bonnet;false;16,67;20;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V008288;2024-11-05;13:35;S04;E0020;C0420;1;;;0;P068;shoe;Reebok;Pro;false;91,67;110;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008289;2024-11-25;15:03;S04;E0017;C0405;1;;;11,3;P086;shoe;New Balance;Flex;true;22,08;37,8;11,3;0;11,3;0;29,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008290;2024-11-15;09:56;S04;E0019;C0253;1;;;25,6;P075;shoe;New Balance;Zoom;true;49,77;85,32;25,6;0;25,6;0;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008291;2024-11-12;14:24;S04;E0019;C0002;1;;;0;P055;shoe;Jordans;Air;true;130,5;156,6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008292;2024-11-23;10:45;S04;E0019;C0389;1;;;0;P076;shoe;Jordans;Zoom;false;145,83;175;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008293;2024-11-28;12:13;S04;E0021;C0228;1;;;5,37;P012;shoe;Reebok;Air;true;44,13;58,32;5,37;5,37;0;0;9,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008294;2024-11-12;17:36;S04;E0020;C0394;1;;;0;P007;shoe;Jordans;Flex;false;120;144;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008295;2024-11-27;12:17;S04;E0020;C0380;1;;;7,9;P029;shoe;New Balance;Pro;false;59,25;79;7,9;0;0;7,9;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008296;2024-11-15;11:29;S04;E0021;C0412;1;;;0;P063;shoe;Reebok;Elite;false;132,5;159;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008297;2024-11-07;09:35;S04;E0018;C0377;1;;;0;P055;shoe;Jordans;Air;true;130,5;156,6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008298;2024-11-21;11:46;S04;E0020;C0254;1;;;0;P075;shoe;New Balance;Zoom;true;71,1;85,32;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008299;2024-11-12;15:41;S04;E0017;C0229;1;;;0;P035;shoe;Jordans;Elite;false;140,83;169;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008300;2024-11-16;12:22;S04;E0019;C0286;1;;;0;P076;shoe;Jordans;Zoom;false;145,83;175;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008301;2024-11-15;14:33;S04;E0019;C0350;1;;;0;P082;shoe;Jordans;Air;false;70,83;85;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008302;2024-11-05;12:34;S04;E0017;C0334;1;;;37,6;P076;shoe;Jordans;Zoom;false;114,5;175;37,6;0;37,6;0;21,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008303;2024-11-12;14:46;S04;E0021;C0277;1;;;18,49;P010;shoe;Reebok;Elite;false;96,26;134;18,49;18,49;0;0;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008304;2024-11-16;12:42;S04;E0019;C0094;1;;;0;P049;shoe;New Balance;Air;false;45;54;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008305;2024-11-18;09:10;S04;E0019;C0348;2;;;2,83;P040;shoe;Jordans;Max;false;45;54;0;0;0;0;0;A002;accessory;Accessoire;Bonnet;false;26,81;35;2,83;2,83;0;0;8,09;;;;;;;;;;;;;;;;;;;;;;;;
V008306;2024-11-09;11:48;S04;E0017;C0420;1;;;0;P017;shoe;Reebok;Elite;false;115,83;139;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008307;2024-11-22;16:01;S04;E0018;C0303;1;;;0;P007;shoe;Jordans;Flex;false;120;144;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008308;2024-11-25;13:16;S04;E0020;C0398;2;;;0;P012;shoe;Reebok;Air;true;48,6;58,32;0;0;0;0;0;A003;accessory;Accessoire;Sac de sport;false;12,5;15;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V008309;2024-11-18;13:16;S04;E0018;C0168;1;;;0;P058;shoe;Jordans;Elite;false;50;60;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008310;2024-11-04;11:53;S04;E0018;C0215;2;;;0;P019;shoe;Reebok;Pro;false;70,83;85;0;0;0;0;0;A002;accessory;Accessoire;Bonnet;false;29,17;35;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V008311;2024-11-07;10:53;S04;E0018;C0166;1;;;7;P062;shoe;Reebok;Zoom;false;110,83;140;7;0;0;7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008312;2024-11-02;17:10;S04;E0019;C0358;1;;;0;P054;shoe;Jordans;Air;true;148,5;178,2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008313;2024-11-22;10:07;S04;E0018;C0351;1;;;0;P031;shoe;New Balance;Max;false;120,83;145;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008314;2024-11-28;17:44;S04;E0019;C0176;1;;;0;P020;shoe;New Balance;Zoom;false;215,83;259;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008315;2024-11-20;14:19;S04;E0018;C0136;1;;;0;P055;shoe;Jordans;Air;true;130,5;156,6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008316;2024-11-23;14:42;S04;E0019;C0264;2;;;0;P020;shoe;New Balance;Zoom;false;215,83;259;0;0;0;0;0;A007;accessory;Accessoire;Chaussettes;false;16,67;20;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V008317;2024-11-02;13:50;S04;E0021;C0390;1;;;0;P029;shoe;New Balance;Pro;false;65,83;79;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008318;2024-11-02;17:33;S04;E0017;C0295;1;;;0;P066;shoe;Reebok;Elite;false;70,83;85;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008319;2024-11-13;12:41;S04;E0017;C0211;3;;;0;P078;shoe;Reebok;Elite;false;70,83;85;0;0;0;0;0;P028;shoe;Reebok;Air;false;136,67;164;0;0;0;0;0;A004;accessory;Accessoire;Lacets;false;16,67;20;0;0;0;0;0;;;;;;;;;;;;
V008320;2024-11-06;14:05;S04;E0018;C0390;1;;;0;P082;shoe;Jordans;Air;false;70,83;85;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008321;2024-11-08;11:22;S04;E0020;C0017;1;;;18,44;P052;shoe;New Balance;Pro;false;117,13;159;18,44;18,44;0;0;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008322;2024-11-02;11:09;S04;E0018;C0047;2;;;0;P082;shoe;Jordans;Air;false;70,83;85;0;0;0;0;0;A009;accessory;Accessoire;Tee-shirt;false;25;30;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V008323;2024-11-21;11:27;S04;E0017;C0251;1;;;0;P041;shoe;Jordans;Zoom;false;65,83;79;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008324;2024-11-29;09:35;S04;E0018;C0323;1;;;0;P004;shoe;Reebok;Pro;false;132,5;159;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008325;2024-11-12;14:04;S04;E0019;C0234;1;;;0;P058;shoe;Jordans;Elite;false;50;60;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008326;2024-11-11;15:34;S04;E0017;C0418;1;;;0;P076;shoe;Jordans;Zoom;false;145,83;175;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008327;2024-11-08;11:57;S04;E0018;C0369;1;;;0;P080;shoe;Reebok;Elite;true;233,1;279,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008328;2024-11-23;12:10;S04;E0019;C0130;1;;;0;P020;shoe;New Balance;Zoom;false;215,83;259;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008329;2024-11-18;12:35;S04;E0018;C0280;1;;;11,3;P031;shoe;New Balance;Max;false;111,42;145;11,3;0;11,3;0;7,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008330;2024-11-05;09:20;S04;E0021;C0238;1;;;35,22;P020;shoe;New Balance;Zoom;false;186,48;259;35,22;35,22;0;0;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008331;2024-11-30;10:08;S04;E0020;C0419;1;;;33,97;P008;shoe;Reebok;Max;true;114,79;171,72;33,97;14,77;19,2;0;19,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008332;2024-11-07;15:15;S04;E0018;C0203;2;;;0;P020;shoe;New Balance;Zoom;false;215,83;259;0;0;0;0;0;A008;accessory;Accessoire;Bonnet;false;16,67;20;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V008333;2024-11-02;09:29;S04;E0019;C0295;1;;;17,54;P055;shoe;Jordans;Air;true;115,88;156,6;17,54;17,54;0;0;11,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008334;2024-11-23;10:12;S04;E0021;C0416;1;;;0;P058;shoe;Jordans;Elite;false;50;60;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008335;2024-11-28;16:17;S04;E0017;C0398;1;;;0;P049;shoe;New Balance;Air;false;45;54;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008336;2024-11-12;10:39;S04;E0021;C0148;1;;;0;P058;shoe;Jordans;Elite;false;50;60;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008337;2024-11-21;12:38;S04;E0021;C0055;1;;;0;P087;shoe;New Balance;Flex;false;215,83;259;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008338;2024-11-15;09:23;S04;E0017;C0269;2;;;0;P035;shoe;Jordans;Elite;false;140,83;169;0;0;0;0;0;A007;accessory;Accessoire;Chaussettes;false;16,67;20;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V008339;2024-11-23;14:36;S04;E0019;C0326;1;;;4,67;P012;shoe;Reebok;Air;true;44,71;58,32;4,67;0;0;4,67;8,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008340;2024-11-08;09:06;S04;E0021;C0328;1;;;0;P045;shoe;Reebok;Elite;false;95;114;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008341;2024-11-23;16:49;S04;E0018;C0416;1;;;0;P055;shoe;Jordans;Air;true;130,5;156,6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008342;2024-11-18;11:08;S04;E0020;C0211;1;;;16,5;P072;shoe;Reebok;Flex;false;123,75;165;16,5;0;0;16,5;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008343;2024-11-16;12:28;S04;E0018;C0100;1;;;19,4;P082;shoe;Jordans;Air;false;54,67;85;19,4;6,65;0;12,75;22,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008344;2024-11-21;12:07;S04;E0019;C0379;1;;;11,3;P086;shoe;New Balance;Flex;true;22,08;37,8;11,3;0;11,3;0;29,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008345;2024-11-11;13:49;S04;E0018;C0317;1;;;0;P086;shoe;New Balance;Flex;true;31,5;37,8;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008346;2024-11-02;09:37;S04;E0017;C0225;1;;;0;P063;shoe;Reebok;Elite;false;132,5;159;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008347;2024-11-23;10:15;S04;E0019;C0182;1;;;0;P012;shoe;Reebok;Air;true;48,6;58,32;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008348;2024-11-02;10:39;S04;E0020;C0148;2;;;32,22;P016;shoe;New Balance;Flex;false;106,49;159;31,21;23,26;0;7,95;19,63;A012;accessory;Accessoire;Lacets;false;7,49;10;1,01;1,01;0;0;10,1;;;;;;;;;;;;;;;;;;;;;;;;
V008349;2024-11-08;10:06;S04;E0018;C0348;1;;;0;P062;shoe;Reebok;Zoom;false;116,67;140;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008350;2024-11-30;17:33;S04;E0017;C0312;1;;;8,5;P078;shoe;Reebok;Elite;false;63,75;85;8,5;0;0;8,5;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008351;2024-11-07;12:00;S04;E0020;C0145;1;;;11;P010;shoe;Reebok;Elite;false;102,5;134;11;0;11;0;8,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008352;2024-11-26;10:42;S04;E0021;C0017;1;;;0;P076;shoe;Jordans;Zoom;false;145,83;175;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008353;2024-11-14;14:27;S04;E0018;C0067;1;;;0;P068;shoe;Reebok;Pro;false;91,67;110;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008354;2024-11-12;15:48;S04;E0018;C0115;1;;;0;P055;shoe;Jordans;Air;true;130,5;156,6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008355;2024-11-23;14:22;S04;E0017;C0326;1;;;0;P020;shoe;New Balance;Zoom;false;215,83;259;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008356;2024-11-15;09:35;S04;E0017;C0073;1;;;0;P035;shoe;Jordans;Elite;false;140,83;169;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008357;2024-11-26;16:31;S04;E0021;C0091;1;;;0;P068;shoe;Reebok;Pro;false;91,67;110;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008358;2024-11-16;12:20;S04;E0017;C0098;1;;;0;P086;shoe;New Balance;Flex;true;31,5;37,8;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008359;2024-11-27;13:06;S04;E0018;C0121;1;;;0;P035;shoe;Jordans;Elite;false;140,83;169;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008360;2024-11-29;17:22;S04;E0019;C0119;1;;;0;P035;shoe;Jordans;Elite;false;140,83;169;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008361;2024-11-26;16:56;S04;E0021;C0379;1;;;0;P076;shoe;Jordans;Zoom;false;145,83;175;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008362;2024-11-25;16:37;S04;E0018;C0170;1;;;0;P020;shoe;New Balance;Zoom;false;215,83;259;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008363;2024-11-21;16:56;S04;E0019;C0114;1;;;0;P055;shoe;Jordans;Air;true;130,5;156,6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008364;2024-11-08;10:58;S04;E0020;C0258;2;;;0;P055;shoe;Jordans;Air;true;130,5;156,6;0;0;0;0;0;A001;accessory;Accessoire;Sac de sport;false;33,33;40;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V008365;2024-11-07;17:54;S04;E0021;C0291;1;;;0;P075;shoe;New Balance;Zoom;true;71,1;85,32;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008366;2024-11-12;11:52;S04;E0021;C0264;1;;;0;P037;shoe;New Balance;Pro;false;65,83;79;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008367;2024-11-07;16:26;S04;E0021;C0307;1;;;0;P008;shoe;Reebok;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008368;2024-11-06;13:57;S04;E0019;C0048;1;;;0;P076;shoe;Jordans;Zoom;false;145,83;175;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008369;2024-11-09;11:25;S04;E0017;C0267;1;;;0;P049;shoe;New Balance;Air;false;45;54;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008370;2024-11-14;11:25;S04;E0019;C0194;1;;;0;P012;shoe;Reebok;Air;true;48,6;58,32;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008371;2024-11-16;15:56;S04;E0018;C0151;2;;;0;P037;shoe;New Balance;Pro;false;65,83;79;0;0;0;0;0;P016;shoe;New Balance;Flex;false;132,5;159;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V008372;2024-11-16;12:47;S04;E0021;C0139;1;;;0;P008;shoe;Reebok;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008373;2024-11-22;16:29;S04;E0019;C0347;1;;;0;P086;shoe;New Balance;Flex;true;31,5;37,8;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008374;2024-11-05;09:47;S04;E0020;C0294;1;;;0;P007;shoe;Jordans;Flex;false;120;144;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008375;2024-11-02;09:52;S04;E0020;C0288;1;;;0;P012;shoe;Reebok;Air;true;48,6;58,32;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008376;2024-11-02;10:05;S04;E0020;C0007;1;;;12,6;P008;shoe;Reebok;Max;true;132,6;171,72;12,6;0;12,6;0;7,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008377;2024-11-12;10:08;S04;E0019;C0369;1;;;0;P010;shoe;Reebok;Elite;false;111,67;134;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008378;2024-11-20;10:36;S04;E0021;C0369;1;;;0;P045;shoe;Reebok;Elite;false;95;114;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008379;2024-11-28;12:13;S04;E0018;C0418;1;;;17,5;P076;shoe;Jordans;Zoom;false;131,25;175;17,5;0;0;17,5;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008380;2024-11-14;16:29;S04;E0018;C0361;1;;;16,1;P034;shoe;Jordans;Flex;true;111,68;150,12;16,1;0;16,1;0;10,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008381;2024-11-04;12:28;S04;E0018;C0335;1;;;0;P082;shoe;Jordans;Air;false;70,83;85;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008382;2024-11-06;09:49;S04;E0017;C0371;1;;;0;P035;shoe;Jordans;Elite;false;140,83;169;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008383;2024-11-28;11:06;S04;E0018;C0364;1;;;0;P080;shoe;Reebok;Elite;true;233,1;279,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008384;2024-11-26;14:57;S04;E0020;C0284;1;;;17,65;P004;shoe;Reebok;Pro;false;117,79;159;17,65;17,65;0;0;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008385;2024-11-01;09:14;S04;E0020;C0234;1;;;0;P076;shoe;Jordans;Zoom;false;145,83;175;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008386;2024-11-08;12:56;S04;E0019;C0407;2;;;22;P024;shoe;New Balance;Zoom;false;73,33;110;22;0;0;22;20;A008;accessory;Accessoire;Bonnet;false;16,67;20;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V008387;2024-11-22;15:44;S04;E0019;C0320;2;;;0;P034;shoe;Jordans;Flex;true;125,1;150,12;0;0;0;0;0;P082;shoe;Jordans;Air;false;70,83;85;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V008388;2024-11-02;16:58;S04;E0019;C0050;1;;;0;P012;shoe;Reebok;Air;true;48,6;58,32;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008389;2024-11-08;14:53;S04;E0018;C0264;1;;;0;P031;shoe;New Balance;Max;false;120,83;145;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008390;2024-11-23;14:59;S04;E0020;C0089;1;;;2,7;P040;shoe;Jordans;Max;false;42,75;54;2,7;0;0;2,7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008391;2024-11-20;11:49;S04;E0017;C0288;1;;;0;P020;shoe;New Balance;Zoom;false;215,83;259;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008392;2024-11-22;10:36;S04;E0020;C0264;1;;;0;P075;shoe;New Balance;Zoom;true;71,1;85,32;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V008393;2024-11-30;09:17;S04;E0019;C0340;1;;;0;P008;shoe;Reebok;Max;true;143,1;171,72;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
